# The client's own answer to "which item templates are weapons, and what does each one attack with".
# Tabula Rasa 1.16.5.0, data/game.zip (pyc stamp 2009-02-09), read 2026-09-21.
# One line per item template whose item class carries a weaponclass.lookup row - 5825 of the client's 30225.
# item_class_id: itemclass.itemTemplateItemClass[template]
# attack_action_id, attack_action_arg_id, weapon_anim_condition_code: weaponclass.lookup[class] columns 1, 2, 12
# skill_id: itemclass.itemTemplateSkillRequirement[template][0], empty when the template requires no skill
# A field is empty where the client itself holds no value. Eight classes have no anim condition code; none of
# them requires a skill, so the rule never consults it for them.
# These are the raw client fields, not a conclusion. WeaponRowAuditTests re-derives tool_type and attack_type
# from them; see WeaponRowRepairRows for the rule and its evidence.
item_template_id,item_class_id,attack_action_id,attack_action_arg_id,weapon_anim_condition_code,skill_id
119178,27797,1,122,3,1
119182,27434,141,3,3,24
119183,27508,179,3,4,31
119184,27579,398,1,3,55
119185,27631,1,133,1,1
119194,27569,149,1,7,22
119195,27593,398,3,3,55
119196,27647,249,1,7,58
119197,27720,1,68,2,1
119206,27123,1,133,1,1
119207,27321,1,121,3,1
119210,27558,149,4,7,22
119211,27586,398,2,3,55
119212,27654,249,2,7,58
119213,27838,1,66,3,1
119218,27523,179,4,4,31
119219,27564,149,1,7,22
119220,27634,1,181,1,1
119221,27705,1,136,2,1
119230,27102,1,135,1,1
119231,27232,1,182,2,1
119232,27201,1,136,2,1
119233,27330,1,66,3,1
119234,27020,179,4,4,31
119235,27050,149,4,7,22
119244,28721,198,3,14,14
119245,27231,1,182,2,1
119246,27020,179,4,4,31
119247,27039,149,3,7,22
119248,28742,147,1,17,14
119249,27211,1,68,2,1
119256,28722,198,3,14,14
119257,27286,1,185,3,1
119262,27471,399,2,1,67
119263,27536,149,5,7,22
119264,27700,1,168,2,1
119265,27765,141,9,4,24
119274,27011,179,1,4,31
119275,27050,149,4,7,22
119280,27101,1,135,1,1
119281,27285,1,185,3,1
119282,27111,1,67,1,1
119283,28711,198,1,14,14
119288,27514,179,1,4,31
119289,27543,149,3,7,22
119294,27715,1,68,2,1
119295,27825,1,121,3,1
119310,26930,141,3,3,24
119311,28746,147,1,17,14
119312,27236,1,182,2,1
119313,27340,1,105,15,23
119314,26931,141,3,3,24
119315,27005,179,3,4,31
119316,27076,398,1,3,55
119317,27128,1,133,1,1
119322,26937,141,4,3,24
119323,27016,179,1,4,31
119324,27082,398,2,3,55
119325,27290,1,185,3,1
119334,28727,198,3,14,14
119335,27097,1,170,1,1
119336,27164,140,5,5,40
119337,27383,230,4,2,50
119346,26968,399,2,1,67
119347,27033,149,5,7,22
119348,27196,1,168,2,1
119349,27262,141,9,4,24
119358,27066,149,1,7,22
119359,27075,398,1,3,55
119360,27116,1,67,1,1
119361,27158,249,3,7,58
119370,28726,198,3,14,14
119371,27170,140,1,5,40
119372,27227,1,134,2,1
119373,27389,230,1,2,50
119374,27066,149,1,7,22
119375,27090,398,3,3,55
119376,27144,249,1,7,58
119377,27217,1,68,2,1
119394,28717,198,1,14,14
119395,27182,140,2,5,40
119396,27304,1,123,3,1
119397,27395,230,5,2,50
119398,27402,418,2,6,82
119399,28817,147,5,17,14
119400,27829,1,121,3,1
119401,27854,1,128,15,23
119406,27486,399,5,1,67
119407,27547,149,3,7,22
119408,27610,1,135,1,1
119409,27783,141,10,4,24
119414,28728,198,3,14,14
119415,27229,1,134,2,1
119416,27373,230,2,2,50
119417,27178,140,3,5,40
119418,27328,1,121,3,1
119419,27026,179,4,4,31
119420,26946,141,5,3,24
119421,27084,398,2,3,55
119426,27118,1,67,1,1
119427,27159,249,3,7,58
119428,27057,149,4,7,22
119429,27077,398,1,3,55
119438,28748,147,1,17,14
119439,27362,1,132,15,23
119440,26912,418,4,6,82
119441,27238,1,182,2,1
119446,27254,141,2,4,24
119447,26970,399,2,1,67
119448,27035,149,5,7,22
119449,27306,1,123,3,1
119458,28758,147,5,17,14
119459,26932,141,3,3,24
119460,27347,1,177,15,23
119461,27137,1,181,1,1
119470,28818,147,5,17,14
119471,27403,418,2,6,82
119472,27640,1,181,1,1
119473,27860,1,129,15,23
119482,27091,398,3,3,55
119483,27006,179,3,4,31
119484,27208,1,136,2,1
119485,26939,141,4,3,24
119500,27514,179,1,4,31
119501,27553,149,4,7,22
119502,28812,147,5,17,14
119503,27626,1,133,1,1
119504,27595,398,3,3,55
119505,27436,141,3,3,24
119506,27504,179,2,4,31
119507,27712,1,136,2,1
119512,27657,249,2,7,58
119513,27796,1,185,3,1
119514,27561,149,4,7,22
119515,27588,398,2,3,55
119520,28789,198,3,14,14
119521,27901,230,5,2,50
119522,27602,1,170,1,1
119523,27688,140,2,5,40
119527,27706,1,136,2,1
119528,27643,249,1,7,58
119529,27582,398,2,3,55
119533,27770,141,1,4,24
119534,27482,399,5,1,67
119535,27825,1,121,3,1
119543,27786,141,10,4,24
119544,27702,1,168,2,1
119545,27481,399,4,1,67
119546,27539,149,5,7,22
119551,28776,198,1,14,14
119552,27679,140,3,5,40
119553,27800,1,122,3,1
119554,27873,230,2,2,50
119559,27440,141,4,3,24
119560,27519,179,1,4,31
119561,27585,398,2,3,55
119562,27793,1,185,3,1
119563,28786,198,3,14,14
119564,27673,140,1,5,40
119565,27730,1,134,2,1
119566,27892,230,1,2,50
119567,27078,398,1,3,55
119568,27130,1,133,1,1
119569,27001,179,2,4,31
119570,26955,141,6,3,24
119571,28729,198,3,14,14
119572,27173,140,1,5,40
119573,27099,1,170,1,1
119574,27392,230,1,2,50
119583,27219,1,68,2,1
119584,27147,249,1,7,58
119585,27092,398,3,3,55
119586,27058,149,4,7,22
119599,28719,198,1,14,14
119600,27167,140,5,5,40
119601,27386,230,4,2,50
119602,27317,1,147,3,1
119603,27299,1,122,3,1
119604,27084,398,2,3,55
119605,27153,249,2,7,58
119606,27068,149,1,7,22
119607,27047,149,3,7,22
119608,27247,141,8,4,24
119609,26985,399,5,1,67
119610,27199,1,168,2,1
119619,28819,147,5,17,14
119620,27856,1,128,15,23
119621,27416,418,4,6,82
119622,27820,1,147,3,1
119627,27109,1,135,1,1
119628,27265,141,9,4,24
119629,26978,399,4,1,67
119630,27036,149,5,7,22
119635,28759,147,5,17,14
119636,26925,418,1,6,82
119637,27293,1,185,3,1
119638,27368,1,186,15,23
119643,28749,147,1,17,14
119644,27239,1,182,2,1
119645,27343,1,105,15,23
119646,26901,418,2,6,82
119651,27338,1,66,3,1
119652,27019,179,1,4,31
119653,27085,398,2,3,55
119654,26933,141,3,3,24
119675,27581,398,1,3,55
119676,27633,1,133,1,1
119677,27466,141,7,3,24
119678,27522,179,1,4,31
119683,27595,398,3,3,55
119684,27572,149,1,7,22
119685,27650,249,1,7,58
119686,27722,1,68,2,1
119691,28779,198,1,14,14
119692,27841,1,66,3,1
119693,27883,230,3,2,50
119694,27694,140,4,5,40
119699,27497,399,1,1,67
119700,27550,149,3,7,22
119701,27612,1,135,1,1
119702,27777,141,1,4,24
119707,28809,147,1,17,14
119708,27866,1,132,15,23
119709,27404,418,2,6,82
119710,27742,1,182,2,1
119715,27832,1,121,3,1
119716,27531,179,4,4,31
119717,27450,141,5,3,24
119718,27588,398,2,3,55
119726,27312,1,147,3,1
119727,27259,141,9,4,24
119728,26966,399,2,1,67
119735,27225,1,134,2,1
119736,27080,398,2,3,55
119737,27148,249,2,7,58
119741,26980,399,5,1,67
119742,27094,1,170,1,1
119743,27278,141,10,4,24
119747,27194,1,168,2,1
119748,27031,149,5,7,22
119749,26995,179,2,4,31
119756,26980,399,5,1,67
119758,27260,141,9,4,24
119760,27194,1,168,2,1
119762,27053,149,4,7,22
119763,27002,179,3,4,31
119764,27133,1,181,1,1
119771,26995,179,2,4,31
119772,27031,149,5,7,22
119773,27333,1,66,3,1
119777,28754,147,5,17,14
119778,27324,1,121,3,1
119779,26958,141,7,3,24
119783,27125,1,133,1,1
119784,27156,249,3,7,58
119785,27087,398,3,3,55
119789,28777,198,1,14,14
119790,27686,140,2,5,40
119791,27808,1,123,3,1
119792,27898,230,5,2,50
119793,28787,198,3,14,14
119794,27600,1,170,1,1
119795,27667,140,5,5,40
119796,27886,230,4,2,50
119797,27414,418,4,6,82
119798,28807,147,1,17,14
119799,27740,1,182,2,1
119800,27864,1,132,15,23
119805,28786,198,3,14,14
119806,27599,1,170,1,1
119807,27690,140,4,5,40
119808,27879,230,3,2,50
119809,27568,149,1,7,22
119810,27584,398,2,3,55
119811,27653,249,2,7,58
119812,27828,1,121,3,1
119813,27484,399,5,1,67
119814,27546,149,3,7,22
119815,27699,1,168,2,1
119816,27773,141,1,4,24
119821,27407,418,3,6,82
119822,28816,147,5,17,14
119823,27807,1,123,3,1
119824,27868,1,186,15,23
119833,26983,399,5,1,67
119834,27044,149,3,7,22
119835,27107,1,135,1,1
119836,27280,141,10,4,24
119845,27408,418,3,6,82
119846,28817,147,5,17,14
119847,27639,1,181,1,1
119848,27849,1,177,15,23
119853,27479,399,4,1,67
119854,27537,149,5,7,22
119855,27774,141,1,4,24
119856,27794,1,185,3,1
119861,26992,399,1,1,67
119862,27254,141,2,4,24
119863,27197,1,168,2,1
119864,27045,149,3,7,22
119865,26976,399,4,1,67
119866,27034,149,5,7,22
119867,27271,141,1,4,24
119868,27291,1,185,3,1
119881,26911,418,4,6,82
119882,28757,147,5,17,14
119883,27136,1,181,1,1
119884,27346,1,177,15,23
119889,26945,141,5,3,24
119890,27016,179,1,4,31
119891,27090,398,3,3,55
119892,27207,1,136,2,1
119897,28757,147,5,17,14
119898,27366,1,186,15,23
119899,27336,1,66,3,1
119900,26931,141,3,3,24
119913,26917,418,5,6,82
119914,28747,147,1,17,14
119915,27237,1,182,2,1
119916,27361,1,132,15,23
119921,27067,149,1,7,22
119922,27083,398,2,3,55
119923,27152,249,2,7,58
119924,27315,1,147,3,1
119925,27026,179,4,4,31
119926,27076,398,1,3,55
119927,27128,1,133,1,1
119928,26938,141,4,3,24
119937,27145,249,1,7,58
119938,27090,398,3,3,55
119939,27217,1,68,2,1
119940,27056,149,4,7,22
119949,28717,198,1,14,14
119950,27171,140,1,5,40
119951,27390,230,1,2,50
119952,27327,1,121,3,1
119957,28727,198,3,14,14
119958,27097,1,170,1,1
119959,27177,140,3,5,40
119960,27372,230,2,2,50
119969,27034,149,5,7,22
119970,27245,141,8,4,24
119971,26969,399,2,1,67
119972,27107,1,135,1,1
119981,26961,141,7,3,24
119982,26998,179,2,4,31
119983,27083,398,2,3,55
119984,27298,1,122,3,1
119989,27622,1,67,1,1
119990,27664,249,3,7,58
119991,27561,149,4,7,22
119992,27581,398,1,3,55
119997,28789,198,3,14,14
119998,27733,1,134,2,1
119999,27877,230,2,2,50
120000,27682,140,3,5,40
120005,27759,141,2,4,24
120006,27474,399,2,1,67
120007,27539,149,5,7,22
120008,27810,1,123,3,1
120021,26991,399,1,1,67
120022,27044,149,3,7,22
120023,27244,141,8,4,24
120024,27314,1,147,3,1
120029,26922,418,1,6,82
120030,28756,147,5,17,14
120031,27135,1,181,1,1
120032,27355,1,129,15,23
120033,26898,418,2,6,82
120034,28757,147,5,17,14
120035,27351,1,128,15,23
120036,27326,1,121,3,1
120037,28716,198,1,14,14
120038,27176,140,3,5,40
120039,27297,1,122,3,1
120040,27371,230,2,2,50
120041,26982,399,5,1,67
120042,27043,149,3,7,22
120043,27196,1,168,2,1
120044,27270,141,1,4,24
120053,26960,141,7,3,24
120054,27004,179,3,4,31
120055,27089,398,3,3,55
120056,27206,1,136,2,1
120061,26910,418,4,6,82
120062,28756,147,5,17,14
120063,27304,1,123,3,1
120064,27365,1,186,15,23
120081,27569,149,1,7,22
120082,27578,398,1,3,55
120083,27619,1,67,1,1
120084,27661,249,3,7,58
120089,26975,399,4,1,67
120090,27033,149,5,7,22
120091,27106,1,135,1,1
120092,27252,141,2,4,24
120097,26952,141,6,3,24
120098,27025,179,4,4,31
120099,27089,398,3,3,55
120100,27206,1,136,2,1
120105,27055,149,4,7,22
120106,27082,398,2,3,55
120107,27151,249,2,7,58
120108,27335,1,66,3,1
120117,27447,141,5,3,24
120118,27500,179,2,4,31
120119,27578,398,1,3,55
120120,27630,1,133,1,1
120121,27478,399,4,1,67
120122,27535,149,5,7,22
120123,27609,1,135,1,1
120124,27755,141,2,4,24
120125,27425,418,1,6,82
120126,28806,147,1,17,14
120127,27739,1,182,2,1
120128,27843,1,105,15,23
120133,26944,141,5,3,24
120134,26997,179,2,4,31
120135,27075,398,1,3,55
120136,27127,1,133,1,1
120137,27570,149,1,7,22
120138,27587,398,2,3,55
120139,27655,249,2,7,58
120140,27818,1,147,3,1
120145,27449,141,5,3,24
120146,27520,179,1,4,31
120147,27593,398,3,3,55
120148,27710,1,136,2,1
120149,28788,198,3,14,14
120150,27601,1,170,1,1
120151,27680,140,3,5,40
120152,27875,230,2,2,50
120157,28788,198,3,14,14
120158,27669,140,5,5,40
120159,27732,1,134,2,1
120160,27888,230,4,2,50
120165,27767,141,9,4,24
120166,27802,1,122,3,1
120167,27549,149,3,7,22
120168,27487,399,5,1,67
120172,27576,398,1,3,55
120173,27835,1,66,3,1
120174,27644,249,1,7,58
120175,27483,399,5,1,67
120176,27597,1,170,1,1
120177,27780,141,10,4,24
120184,28723,198,3,14,14
120185,26957,141,7,3,24
120186,27132,1,181,1,1
120187,27789,1,185,3,1
120188,27574,398,1,3,55
120189,27642,249,1,7,58
120193,27532,149,5,7,22
120194,27515,179,1,4,31
120195,27596,1,170,1,1
120202,27267,141,1,4,24
120203,26979,399,5,1,67
120204,27323,1,121,3,1
120205,27103,1,135,1,1
120206,26987,399,1,1,67
120207,27258,141,9,4,24
120208,27543,149,3,7,22
120209,27524,179,4,4,31
120210,27735,1,182,2,1
120214,28772,198,1,14,14
120215,27451,141,6,3,24
120216,27715,1,68,2,1
120220,28783,198,3,14,14
120221,27696,1,168,2,1
120222,27444,141,5,3,24
120226,27834,1,66,3,1
120227,27524,179,4,4,31
120228,27554,149,4,7,22
120232,27086,398,3,3,55
120233,27140,249,1,7,58
120234,27113,1,67,1,1
120238,27643,249,1,7,58
120239,27575,398,1,3,55
120240,27813,1,147,3,1
120241,28781,198,3,14,14
120242,27012,179,1,4,31
120243,27833,1,66,3,1
120244,27062,149,1,7,22
120245,27123,1,133,1,1
120249,27040,149,3,7,22
120250,27021,179,4,4,31
120251,27232,1,182,2,1
120255,27276,141,10,4,24
120256,26964,399,2,1,67
120257,27224,1,134,2,1
120264,27029,149,5,7,22
120265,27012,179,1,4,31
120266,27093,1,170,1,1
120273,27430,141,3,3,24
120274,28803,147,1,17,14
120275,27813,1,147,3,1
120279,27331,1,66,3,1
120280,27021,179,4,4,31
120281,27051,149,4,7,22
120288,28783,198,3,14,14
120289,27460,141,7,3,24
120290,27635,1,181,1,1
120291,28712,198,1,14,14
120292,26948,141,6,3,24
120293,27212,1,68,2,1
120297,27589,398,3,3,55
120298,27643,249,1,7,58
120299,27616,1,67,1,1
120309,27286,1,185,3,1
120310,27071,398,1,3,55
120311,27140,249,1,7,58
120318,26927,141,3,3,24
120319,28743,147,1,17,14
120320,27310,1,147,3,1
120334,26951,141,6,3,24
120335,27014,179,1,4,31
120336,27074,398,1,3,55
120337,27126,1,133,1,1
120350,26967,399,2,1,67
120351,27032,149,5,7,22
120352,27279,141,10,4,24
120353,27334,1,66,3,1
120358,26929,141,3,3,24
120359,27024,179,4,4,31
120360,27081,398,2,3,55
120361,27313,1,147,3,1
120362,27064,149,1,7,22
120363,27088,398,3,3,55
120364,27142,249,1,7,58
120365,27215,1,68,2,1
120366,26990,399,1,1,67
120367,27043,149,3,7,22
120368,27105,1,135,1,1
120369,27260,141,9,4,24
120378,26897,418,2,6,82
120379,28745,147,1,17,14
120380,27235,1,182,2,1
120381,27359,1,132,15,23
120382,27054,149,4,7,22
120383,27074,398,1,3,55
120384,27115,1,67,1,1
120385,27157,249,3,7,58
120386,27557,149,4,7,22
120387,27592,398,3,3,55
120388,27646,249,1,7,58
120389,27719,1,68,2,1
120414,28715,198,1,14,14
120415,27163,140,5,5,40
120416,27289,1,185,3,1
120417,27381,230,4,2,50
120434,28725,198,3,14,14
120435,27181,140,2,5,40
120436,27226,1,134,2,1
120437,27394,230,5,2,50
120446,26915,418,5,6,82
120447,28756,147,5,17,14
120448,27135,1,181,1,1
120449,27345,1,177,15,23
120450,27065,149,1,7,22
120451,27082,398,2,3,55
120452,27150,249,2,7,58
120453,27325,1,121,3,1
120466,28726,198,3,14,14
120467,27096,1,170,1,1
120468,27187,140,4,5,40
120469,27376,230,3,2,50
120470,27054,149,4,7,22
120471,27089,398,3,3,55
120472,27143,249,1,7,58
120473,27216,1,68,2,1
120482,27529,179,4,4,31
120483,27580,398,1,3,55
120484,27632,1,133,1,1
120485,27442,141,4,3,24
120486,27648,249,1,7,58
120487,27594,398,3,3,55
120488,27721,1,68,2,1
120489,27559,149,4,7,22
120502,28778,198,1,14,14
120503,27674,140,1,5,40
120504,27893,230,1,2,50
120505,27830,1,121,3,1
120506,27624,1,133,1,1
120507,27713,1,68,2,1
120514,27628,1,133,1,1
120515,27659,249,3,7,58
120516,27590,398,3,3,55
120520,28814,147,5,17,14
120521,27827,1,121,3,1
120522,27461,141,7,3,24
120527,27432,141,3,3,24
120528,27526,179,4,4,31
120529,27584,398,2,3,55
120530,27816,1,147,3,1
120535,27470,399,2,1,67
120536,27535,149,5,7,22
120537,27782,141,10,4,24
120538,27837,1,66,3,1
120539,27557,149,4,7,22
120540,27577,398,1,3,55
120541,27618,1,67,1,1
120542,27660,249,3,7,58
120547,28785,198,3,14,14
120548,27684,140,2,5,40
120549,27729,1,134,2,1
120550,27897,230,5,2,50
120555,27495,399,1,1,67
120556,27756,141,2,4,24
120557,27700,1,168,2,1
120558,27548,149,3,7,22
120567,28817,147,5,17,14
120568,27869,1,186,15,23
120569,27839,1,66,3,1
120570,27426,418,1,6,82
120575,28819,147,5,17,14
120576,27428,418,1,6,82
120577,27851,1,177,15,23
120578,27641,1,181,1,1
120587,27537,149,5,7,22
120588,27748,141,8,4,24
120589,27472,399,2,1,67
120590,27611,1,135,1,1
120595,28808,147,1,17,14
120596,27420,418,5,6,82
120597,27845,1,105,15,23
120598,27740,1,182,2,1
120607,27401,418,2,6,82
120608,28806,147,1,17,14
120609,27739,1,182,2,1
120610,27863,1,132,15,23
120619,27281,141,10,4,24
120620,27198,1,168,2,1
120621,26976,399,4,1,67
120622,27034,149,5,7,22
120631,27055,149,4,7,22
120632,27076,398,1,3,55
120633,27117,1,67,1,1
120634,27158,249,3,7,58
120639,28758,147,5,17,14
120640,27352,1,128,15,23
120641,26918,418,5,6,82
120642,27315,1,147,3,1
120651,27077,398,1,3,55
120652,27129,1,133,1,1
120653,26962,141,7,3,24
120654,27017,179,1,4,31
120667,28727,198,3,14,14
120668,27189,140,4,5,40
120669,27228,1,134,2,1
120670,27377,230,3,2,50
120671,28747,147,1,17,14
120672,26923,418,1,6,82
120673,27341,1,105,15,23
120674,27237,1,182,2,1
120684,27214,1,68,2,1
120685,26973,399,4,1,67
120686,27269,141,1,4,24
120690,27302,1,123,3,1
120691,27014,179,1,4,31
120692,27064,149,1,7,22
120699,27104,1,135,1,1
120700,28724,198,3,14,14
120701,26942,141,5,3,24
120708,27234,1,182,2,1
120709,27149,249,2,7,58
120710,27080,398,2,3,55
120714,27805,1,123,3,1
120715,27517,179,1,4,31
120716,27567,149,1,7,22
120717,27717,1,68,2,1
120718,27476,399,4,1,67
120719,27772,141,1,4,24
120720,27608,1,135,1,1
120721,28785,198,3,14,14
120722,27446,141,5,3,24
120729,26929,141,3,3,24
120730,28725,198,3,14,14
120731,27126,1,133,1,1
120732,27250,141,2,4,24
120733,26989,399,1,1,67
120734,27295,1,122,3,1
120738,27042,149,3,7,22
120739,27022,179,4,4,31
120740,27114,1,67,1,1
120747,28714,198,1,14,14
120748,26935,141,4,3,24
120749,27225,1,134,2,1
120756,27288,1,185,3,1
120757,27073,398,1,3,55
120758,27142,249,1,7,58
120765,27133,1,181,1,1
120766,26966,399,2,1,67
120767,27242,141,8,4,24
120771,27754,141,2,4,24
120772,27492,399,1,1,67
120773,27798,1,122,3,1
120777,27545,149,3,7,22
120778,27526,179,4,4,31
120779,27618,1,67,1,1
120783,27204,1,136,2,1
120784,27053,149,4,7,22
120785,27003,179,3,4,31
120795,28744,147,1,17,14
120796,27312,1,147,3,1
120797,26950,141,6,3,24
120804,27094,1,170,1,1
120805,27156,249,3,7,58
120806,27087,398,3,3,55
120813,27737,1,182,2,1
120814,27652,249,2,7,58
120815,27583,398,2,3,55
120822,28754,147,5,17,14
120823,26935,141,4,3,24
120824,27294,1,122,3,1
120825,26988,399,1,1,67
120826,27234,1,182,2,1
120827,27241,141,8,4,24
120834,27141,249,1,7,58
120835,27072,398,1,3,55
120836,27301,1,123,3,1
120843,27013,179,1,4,31
120844,27213,1,68,2,1
120845,27063,149,1,7,22
120855,28723,198,3,14,14
120856,27193,1,168,2,1
120857,26941,141,5,3,24
120870,28714,198,1,14,14
120871,27114,1,67,1,1
120872,26950,141,6,3,24
120873,27249,141,2,4,24
120874,26972,399,4,1,67
120875,27124,1,133,1,1
120876,27104,1,135,1,1
120877,27155,249,3,7,58
120878,27086,398,3,3,55
120882,27491,399,1,1,67
120883,27737,1,182,2,1
120884,27744,141,8,4,24
120888,27544,149,3,7,22
120889,27790,1,185,3,1
120890,27525,179,4,4,31
120894,28774,198,1,14,14
120895,27617,1,67,1,1
120896,27453,141,6,3,24
120897,27606,1,135,1,1
120898,27658,249,3,7,58
120899,27589,398,3,3,55
120900,27041,149,3,7,22
120901,27287,1,185,3,1
120902,27022,179,4,4,31
120903,27728,1,134,2,1
120904,27583,398,2,3,55
120905,27651,249,2,7,58
120909,27815,1,147,3,1
120910,27762,141,9,4,24
120911,27469,399,2,1,67
120915,27555,149,4,7,22
120916,27505,179,3,4,31
120917,27636,1,181,1,1
120924,27752,141,2,4,24
120925,27475,399,4,1,67
120926,27627,1,133,1,1
120933,27605,1,135,1,1
120934,27490,399,1,1,67
120935,27761,141,9,4,24
120939,27779,141,10,4,24
120940,27467,399,2,1,67
120941,27726,1,134,2,1
120942,27514,179,1,4,31
120943,27565,149,1,7,22
120944,27626,1,133,1,1
120949,27412,418,4,6,82
120950,28815,147,5,17,14
120951,27637,1,181,1,1
120952,27847,1,177,15,23
120957,27462,141,7,3,24
120958,27507,179,3,4,31
120959,27591,398,3,3,55
120960,27708,1,136,2,1
120973,27420,418,5,6,82
120974,28817,147,5,17,14
120975,27639,1,181,1,1
120976,27859,1,129,15,23
120977,27456,141,6,3,24
120978,27528,179,4,4,31
120979,27593,398,3,3,55
120980,27710,1,136,2,1
120981,27494,399,1,1,67
120982,27547,149,3,7,22
120983,27747,141,8,4,24
120984,27817,1,147,3,1
120985,27493,399,1,1,67
120986,27546,149,3,7,22
120987,27609,1,135,1,1
120988,27764,141,9,4,24
120989,28775,198,1,14,14
120990,27666,140,5,5,40
120991,27792,1,185,3,1
120992,27885,230,4,2,50
121001,27454,141,6,3,24
121002,27517,179,1,4,31
121003,27577,398,1,3,55
121004,27629,1,133,1,1
121009,27568,149,1,7,22
121010,27591,398,3,3,55
121011,27646,249,1,7,58
121012,27718,1,68,2,1
121017,27614,1,67,1,1
121018,27811,1,147,3,1
121023,27200,1,136,2,1
121024,27284,1,185,3,1
121025,27513,179,1,4,31
121026,27541,149,3,7,22
121031,28801,147,1,17,14
121032,27725,1,134,2,1
121033,27111,1,67,1,1
121034,27200,1,136,2,1
121037,27724,1,134,2,1
121038,27787,1,185,3,1
121041,28770,198,1,14,14
121042,27603,1,135,1,1
121043,27513,179,1,4,31
121044,27563,149,1,7,22
121051,27009,179,1,4,31
121052,27049,149,4,7,22
121053,27121,1,133,1,1
121054,27210,1,68,2,1
121063,28720,198,3,14,14
121064,27320,1,121,3,1
121065,27009,179,1,4,31
121066,27059,149,1,7,22
121069,27010,179,1,4,31
121070,27038,149,3,7,22
121077,27010,179,1,4,31
121078,27060,149,1,7,22
121079,27211,1,68,2,1
121080,27321,1,121,3,1
121085,28710,198,1,14,14
121086,27100,1,135,1,1
121095,28751,147,5,17,14
121096,27122,1,133,1,1
121099,26928,141,3,3,24
121100,27204,1,136,2,1
121101,28724,198,3,14,14
121105,27009,179,1,4,31
121106,27037,149,3,7,22
121107,28751,147,5,17,14
121108,27309,1,147,3,1
121116,27111,1,67,1,1
121117,27222,1,134,2,1
121118,27073,398,1,3,55
121119,27333,1,66,3,1
121120,27142,249,1,7,58
121121,28740,147,1,17,14
121122,27221,1,134,2,1
121130,27110,1,67,1,1
121131,27308,1,147,3,1
121138,27010,179,1,4,31
121139,27061,149,1,7,22
121145,27203,1,136,2,1
121146,27140,249,1,7,58
121147,27079,398,2,3,55
121158,27175,140,3,5,40
121159,27065,149,1,7,22
121160,27115,1,67,1,1
121161,27074,398,1,3,55
121169,27070,398,1,3,55
121170,27212,1,68,2,1
121171,27140,249,1,7,58
121179,27206,1,136,2,1
121180,26960,141,7,3,24
121181,27089,398,3,3,55
121182,27025,179,4,4,31
121183,27302,1,123,3,1
121184,27073,398,1,3,55
121185,27142,249,1,7,58
121195,27115,1,67,1,1
121196,27269,141,1,4,24
121197,26989,399,1,1,67
121201,28756,147,5,17,14
121202,27355,1,129,15,23
121203,27135,1,181,1,1
121204,26910,418,4,6,82
121217,27546,149,3,7,22
121218,27829,1,121,3,1
121219,27494,399,1,1,67
121220,27782,141,10,4,24
121225,28726,198,3,14,14
121226,27897,230,5,2,50
121227,27227,1,134,2,1
121228,27182,140,2,5,40
121237,27043,149,3,7,22
121238,27326,1,121,3,1
121239,26991,399,1,1,67
121240,27279,141,10,4,24
121249,27034,149,5,7,22
121250,27198,1,168,2,1
121251,26969,399,2,1,67
121252,27272,141,1,4,24
121265,28727,198,3,14,14
121266,27377,230,3,2,50
121267,27097,1,170,1,1
121268,27189,140,4,5,40
121272,27226,1,134,2,1
121273,27042,149,3,7,22
121274,27023,179,4,4,31
121284,28724,198,3,14,14
121285,26958,141,7,3,24
121286,27234,1,182,2,1
121290,26974,399,4,1,67
121291,27323,1,121,3,1
121292,27277,141,10,4,24
121293,27104,1,135,1,1
121294,27063,149,1,7,22
121295,27013,179,1,4,31
121311,28720,198,3,14,14
121312,28721,198,3,14,14
121313,28722,198,3,14,14
121314,28723,198,3,14,14
121315,28724,198,3,14,14
121316,28725,198,3,14,14
121317,28726,198,3,14,14
121318,28727,198,3,14,14
121319,28728,198,3,14,14
121320,28729,198,3,14,14
121321,28710,198,1,14,14
121322,28711,198,1,14,14
121323,28712,198,1,14,14
121324,28713,198,1,14,14
121325,28714,198,1,14,14
121326,28715,198,1,14,14
121327,28716,198,1,14,14
121328,28717,198,1,14,14
121329,28718,198,1,14,14
121330,28719,198,1,14,14
121331,28720,198,3,14,14
121332,28721,198,3,14,14
121333,28722,198,3,14,14
121334,28723,198,3,14,14
121335,28724,198,3,14,14
121336,28725,198,3,14,14
121337,28726,198,3,14,14
121338,28727,198,3,14,14
121339,28728,198,3,14,14
121340,28729,198,3,14,14
121341,28750,147,5,17,14
121342,28751,147,5,17,14
121343,28752,147,5,17,14
121344,28753,147,5,17,14
121345,28754,147,5,17,14
121346,28755,147,5,17,14
121347,28756,147,5,17,14
121348,28757,147,5,17,14
121349,28758,147,5,17,14
121350,28759,147,5,17,14
121351,28740,147,1,17,14
121352,28741,147,1,17,14
121353,28742,147,1,17,14
121354,28743,147,1,17,14
121355,28744,147,1,17,14
121356,28745,147,1,17,14
121357,28746,147,1,17,14
121358,28747,147,1,17,14
121359,28748,147,1,17,14
121360,28749,147,1,17,14
121361,28750,147,5,17,14
121362,28751,147,5,17,14
121363,28752,147,5,17,14
121364,28753,147,5,17,14
121365,28754,147,5,17,14
121366,28755,147,5,17,14
